305,1,"Pune Station",1,1,TRUE
305,1,"Ruby Hall",1,2,TRUE
305,1,"Wadia College",1,3,TRUE
305,1,"Bundgarden",2,4,TRUE
305,1,"Yerawada",2,5,TRUE
305,1,"Sadalbaba",2,6,TRUE
305,1,"U.P.Hotel",3,7,TRUE
305,1,"Deccan college",3,8,TRUE
305,1,"Sapras Post",3,9,TRUE
305,1,"Holkar pool corner",3,10,TRUE
305,1,"Holkar Water Supply",3,11,TRUE
305,1,"Church",4,12,TRUE
305,1,"Factory Road",4,13,TRUE
305,1,"Kharki Bazaar",4,14,TRUE
305,1,"Alegaonkar school",4,15,TRUE
305,1,"Kirloskar Oil Engine",4,16,TRUE
305,1,"Bopodi",5,17,TRUE
305,1,"Dapodi",5,18,TRUE
305,1,"Phugewadi",6,19,TRUE
305,1,"Sandwik Company",6,20,TRUE
305,1," Alpha laval Company",6,21,TRUE
305,1,"Marshall Company",6,22,TRUE
305,1,"Kasarwadi",7,23,TRUE
305,1,"Nashik Phata",7,24,TRUE
305,1,"Shankarwadi",7,25,TRUE
305,1,"Wallabhnagar",7,26,TRUE
305,1,"Indian card Company",8,27,TRUE
305,1,"H.A.Company",8,28,TRUE
305,1,"Kharalwadi",8,29,TRUE
305,1,"Pimpri road",8,30,TRUE
305,1,"Phinolex Company",9,31,TRUE
305,1,"Empire Estate",9,32,TRUE
305,1,"Chinchwad Station",9,33,TRUE
305,1,"Jayashri Talkies",9,34,TRUE
305,1,"Mehta Hospital",9,35,TRUE
305,1,"Kalbhornagar",9,36,TRUE
305,1,"Ruston company",10,37,TRUE
305,1,"Akurdi, Khandobamal",10,38,TRUE
305,1,"Kohima Line",12,39,TRUE
305,1,"Vhisab Depo",12,40,TRUE
305,1,"Kendriya Vidyalaya",12,41,TRUE
305,1,"Garden city",13,42,TRUE
305,1,"C.I.S.V",13,43,TRUE
305,1,"Dehu Phata",13,44,TRUE
305,1,"Bank Of India",13,45,TRUE
305,1,"Dehu road Bazaar",13,46,TRUE
305,1,"Gurudwara",14,47,TRUE
305,1,"Cantonment Hospital",14,48,TRUE
305,1,"Dehuroad Police Line",14,49,TRUE
305,1,"Central Restaurant",14,50,TRUE
305,1,"KrishnaMandir",14,51,TRUE
305,1,"Indrayani Darshan",15,52,TRUE
305,1,"Amarjai Mandir",15,53,TRUE
305,1,"Shankarwadi",15,54,TRUE
305,1,"Shelarwadi",15,55,TRUE
305,1,"Poona Poltry",16,56,TRUE
305,1,"Somatane Phata",16,57,TRUE
305,1,"Talegao Khind",16,58,TRUE
305,1,"Talegao Phata",17,59,TRUE
305,1,"Bhandari Hospital",17,60,TRUE
305,1,"Maruti Mandir",17,61,TRUE
305,1,"Talegao",18,62,TRUE
305,1,"Talegao Nagarparishad",18,63,TRUE
305,1,"Talegao Station",19,64,TRUE
